,ITTER107,Territorio,TIPO_DATO5,Tipo variabile,AGRI_MADRE,Tipo di coltivazione,TIME,Seleziona periodo,Value
5699,ITF65,Reggio di Calabria,HP_Q_EXT,produzione raccolta - quintali ,WATENINOP,cocomero in piena aria,2018,2018,2250
5709,ITG11,Trapani,HP_Q_EXT,produzione raccolta - quintali ,WATENINOP,cocomero in piena aria,2018,2018,22000
5715,ITG14,Agrigento,HP_Q_EXT,produzione raccolta - quintali ,WATENINOP,cocomero in piena aria,2018,2018,71200
5721,ITG15,Caltanissetta,HP_Q_EXT,produzione raccolta - quintali ,WATENINOP,cocomero in piena aria,2018,2018,75000
5725,ITG17,Catania,HP_Q_EXT,produzione raccolta - quintali ,WATENINOP,cocomero in piena aria,2018,2018,122500
5731,ITG19,Siracusa,HP_Q_EXT,produzione raccolta - quintali ,WATENINOP,cocomero in piena aria,2018,2018,12800
5743,ITG25,Sassari,HP_Q_EXT,produzione raccolta - quintali ,WATENINOP,cocomero in piena aria,2018,2018,65033
5747,ITG26,Nuoro,HP_Q_EXT,produzione raccolta - quintali ,WATENINOP,cocomero in piena aria,2018,2018,33293
5753,ITG27,Cagliari,HP_Q_EXT,produzione raccolta - quintali ,WATENINOP,cocomero in piena aria,2018,2018,1357
5757,ITG28,Oristano,HP_Q_EXT,produzione raccolta - quintali ,WATENINOP,cocomero in piena aria,2018,2018,280000
5776,ITC11,Torino,HP_Q_EXT,produzione raccolta - quintali ,FENNGREENH,finocchio in serra,2018,2018,1300
5782,ITC16,Cuneo,HP_Q_EXT,produzione raccolta - quintali ,FENNGREENH,finocchio in serra,2018,2018,490
5788,ITC17,Asti,HP_Q_EXT,produzione raccolta - quintali ,FENNGREENH,finocchio in serra,2018,2018,1516
5796,ITC31,Imperia,HP_Q_EXT,produzione raccolta - quintali ,FENNGREENH,finocchio in serra,2018,2018,28
5808,ITC41,Varese,HP_Q_EXT,produzione raccolta - quintali ,FENNGREENH,finocchio in serra,2018,2018,38
5814,ITC45,Milano,HP_Q_EXT,produzione raccolta - quintali ,FENNGREENH,finocchio in serra,2018,2018,104
5820,ITC4B,Mantova,HP_Q_EXT,produzione raccolta - quintali ,FENNGREENH,finocchio in serra,2018,2018,250
5832,ITD31,Verona,HP_Q_EXT,produzione raccolta - quintali ,FENNGREENH,finocchio in serra,2018,2018,5150
5847,ITE11,Massa-Carrara,HP_Q_EXT,produzione raccolta - quintali ,FENNGREENH,finocchio in serra,2018,2018,63
5853,ITE14,Firenze,HP_Q_EXT,produzione raccolta - quintali ,FENNGREENH,finocchio in serra,2018,2018,150
5859,ITE16,Livorno,HP_Q_EXT,produzione raccolta - quintali ,FENNGREENH,finocchio in serra,2018,2018,55
5871,ITE21,Perugia,HP_Q_EXT,produzione raccolta - quintali ,FENNGREENH,finocchio in serra,2018,2018,50
5883,ITE32,Ancona,HP_Q_EXT,produzione raccolta - quintali ,FENNGREENH,finocchio in serra,2018,2018,17
5889,ITE34,Ascoli Piceno,HP_Q_EXT,produzione raccolta - quintali ,FENNGREENH,finocchio in serra,2018,2018,6
5901,ITE44,Latina,HP_Q_EXT,produzione raccolta - quintali ,FENNGREENH,finocchio in serra,2018,2018,2350
5907,ITE45,Frosinone,HP_Q_EXT,produzione raccolta - quintali ,FENNGREENH,finocchio in serra,2018,2018,600
5922,ITF52,Matera,HP_Q_EXT,produzione raccolta - quintali ,FENNGREENH,finocchio in serra,2018,2018,2750
5934,ITF61,Cosenza,HP_Q_EXT,produzione raccolta - quintali ,FENNGREENH,finocchio in serra,2018,2018,360
5940,ITF63,Catanzaro,HP_Q_EXT,produzione raccolta - quintali ,FENNGREENH,finocchio in serra,2018,2018,19
5946,ITF65,Reggio di Calabria,HP_Q_EXT,produzione raccolta - quintali ,FENNGREENH,finocchio in serra,2018,2018,2000
5958,ITG12,Palermo,HP_Q_EXT,produzione raccolta - quintali ,FENNGREENH,finocchio in serra,2018,2018,99
5970,ITG25,Sassari,HP_Q_EXT,produzione raccolta - quintali ,FENNGREENH,finocchio in serra,2018,2018,2584
5976,ITG26,Nuoro,HP_Q_EXT,produzione raccolta - quintali ,FENNGREENH,finocchio in serra,2018,2018,1768
5982,ITG27,Cagliari,HP_Q_EXT,produzione raccolta - quintali ,FENNGREENH,finocchio in serra,2018,2018,113
5988,ITG28,Oristano,HP_Q_EXT,produzione raccolta - quintali ,FENNGREENH,finocchio in serra,2018,2018,1632
6021,ITC16,Cuneo,HP_Q_EXT,produzione raccolta - quintali ,ENDIGREENH,indivia in serra,2018,2018,475
6027,ITC17,Asti,HP_Q_EXT,produzione raccolta - quintali ,ENDIGREENH,indivia in serra,2018,2018,1509
6039,ITC34,La Spezia,HP_Q_EXT,produzione raccolta - quintali ,ENDIGREENH,indivia in serra,2018,2018,600
6051,ITC41,Varese,HP_Q_EXT,produzione raccolta - quintali ,ENDIGREENH,indivia in serra,2018,2018,30
6057,ITC45,Milano,HP_Q_EXT,produzione raccolta - quintali ,ENDIGREENH,indivia in serra,2018,2018,1480
6063,ITC4A,Cremona,HP_Q_EXT,produzione raccolta - quintali ,ENDIGREENH,indivia in serra,2018,2018,3250
6069,ITC4B,Mantova,HP_Q_EXT,produzione raccolta - quintali ,ENDIGREENH,indivia in serra,2018,2018,7000
6081,ITD34,Treviso,HP_Q_EXT,produzione raccolta - quintali ,ENDIGREENH,indivia in serra,2018,2018,1490
6087,ITD35,Venezia,HP_Q_EXT,produzione raccolta - quintali ,ENDIGREENH,indivia in serra,2018,2018,247
6093,ITD36,Padova,HP_Q_EXT,produzione raccolta - quintali ,ENDIGREENH,indivia in serra,2018,2018,145
6099,ITD37,Rovigo,HP_Q_EXT,produzione raccolta - quintali ,ENDIGREENH,indivia in serra,2018,2018,8100
6111,ITD52,Parma,HP_Q_EXT,produzione raccolta - quintali ,ENDIGREENH,indivia in serra,2018,2018,480
6117,ITD53,Reggio nell'Emilia,HP_Q_EXT,produzione raccolta - quintali ,ENDIGREENH,indivia in serra,2018,2018,7200
6123,ITD54,Modena,HP_Q_EXT,produzione raccolta - quintali ,ENDIGREENH,indivia in serra,2018,2018,1560
6129,ITD58,Forlì-Cesena,HP_Q_EXT,produzione raccolta - quintali ,ENDIGREENH,indivia in serra,2018,2018,400
6144,ITE11,Massa-Carrara,HP_Q_EXT,produzione raccolta - quintali ,ENDIGREENH,indivia in serra,2018,2018,612
6150,ITE13,Pistoia,HP_Q_EXT,produzione raccolta - quintali ,ENDIGREENH,indivia in serra,2018,2018,202
6156,ITE14,Firenze,HP_Q_EXT,produzione raccolta - quintali ,ENDIGREENH,indivia in serra,2018,2018,100
6162,ITE16,Livorno,HP_Q_EXT,produzione raccolta - quintali ,ENDIGREENH,indivia in serra,2018,2018,1030
6168,ITE18,Arezzo,HP_Q_EXT,produzione raccolta - quintali ,ENDIGREENH,indivia in serra,2018,2018,105
6180,ITE21,Perugia,HP_Q_EXT,produzione raccolta - quintali ,ENDIGREENH,indivia in serra,2018,2018,120
6192,ITE32,Ancona,HP_Q_EXT,produzione raccolta - quintali ,ENDIGREENH,indivia in serra,2018,2018,44
6198,ITE34,Ascoli Piceno,HP_Q_EXT,produzione raccolta - quintali ,ENDIGREENH,indivia in serra,2018,2018,43
6210,ITE44,Latina,HP_Q_EXT,produzione raccolta - quintali ,ENDIGREENH,indivia in serra,2018,2018,12500
6216,ITE45,Frosinone,HP_Q_EXT,produzione raccolta - quintali ,ENDIGREENH,indivia in serra,2018,2018,400
6231,ITF31,Caserta,HP_Q_EXT,produzione raccolta - quintali ,ENDIGREENH,indivia in serra,2018,2018,1357
6237,ITF34,Avellino,HP_Q_EXT,produzione raccolta - quintali ,ENDIGREENH,indivia in serra,2018,2018,340
6243,ITF35,Salerno,HP_Q_EXT,produzione raccolta - quintali ,ENDIGREENH,indivia in serra,2018,2018,22000
6255,ITF61,Cosenza,HP_Q_EXT,produzione raccolta - quintali ,ENDIGREENH,indivia in serra,2018,2018,720
6261,ITF62,Crotone,HP_Q_EXT,produzione raccolta - quintali ,ENDIGREENH,indivia in serra,2018,2018,450
6267,ITF63,Catanzaro,HP_Q_EXT,produzione raccolta - quintali ,ENDIGREENH,indivia in serra,2018,2018,15
6273,ITF65,Reggio di Calabria,HP_Q_EXT,produzione raccolta - quintali ,ENDIGREENH,indivia in serra,2018,2018,900
6285,ITG14,Agrigento,HP_Q_EXT,produzione raccolta - quintali ,ENDIGREENH,indivia in serra,2018,2018,1130
6297,ITG25,Sassari,HP_Q_EXT,produzione raccolta - quintali ,ENDIGREENH,indivia in serra,2018,2018,475
6303,ITG26,Nuoro,HP_Q_EXT,produzione raccolta - quintali ,ENDIGREENH,indivia in serra,2018,2018,325
6309,ITG27,Cagliari,HP_Q_EXT,produzione raccolta - quintali ,ENDIGREENH,indivia in serra,2018,2018,21
6315,ITG28,Oristano,HP_Q_EXT,produzione raccolta - quintali ,ENDIGREENH,indivia in serra,2018,2018,300
6348,ITC16,Cuneo,HP_Q_EXT,produzione raccolta - quintali ,PARSNGREEN,prezzemolo in serra,2018,2018,332
6360,ITC41,Varese,HP_Q_EXT,produzione raccolta - quintali ,PARSNGREEN,prezzemolo in serra,2018,2018,4
6366,ITC43,Lecco,HP_Q_EXT,produzione raccolta - quintali ,PARSNGREEN,prezzemolo in serra,2018,2018,250
6372,ITC45,Milano,HP_Q_EXT,produzione raccolta - quintali ,PARSNGREEN,prezzemolo in serra,2018,2018,725
6378,ITC47,Brescia,HP_Q_EXT,produzione raccolta - quintali ,PARSNGREEN,prezzemolo in serra,2018,2018,1250
6382,ITC4A,Cremona,HP_Q_EXT,produzione raccolta - quintali ,PARSNGREEN,prezzemolo in serra,2018,2018,400
6387,ITC4B,Mantova,HP_Q_EXT,produzione raccolta - quintali ,PARSNGREEN,prezzemolo in serra,2018,2018,50
6402,ITD35,Venezia,HP_Q_EXT,produzione raccolta - quintali ,PARSNGREEN,prezzemolo in serra,2018,2018,305
6408,ITD36,Padova,HP_Q_EXT,produzione raccolta - quintali ,PARSNGREEN,prezzemolo in serra,2018,2018,47
6414,ITD37,Rovigo,HP_Q_EXT,produzione raccolta - quintali ,PARSNGREEN,prezzemolo in serra,2018,2018,1749
6426,ITD52,Parma,HP_Q_EXT,produzione raccolta - quintali ,PARSNGREEN,prezzemolo in serra,2018,2018,420
6435,ITD56,Ferrara,HP_Q_EXT,produzione raccolta - quintali ,PARSNGREEN,prezzemolo in serra,2018,2018,360
6441,ITD58,Forlì-Cesena,HP_Q_EXT,produzione raccolta - quintali ,PARSNGREEN,prezzemolo in serra,2018,2018,800
6447,ITD59,Rimini,HP_Q_EXT,produzione raccolta - quintali ,PARSNGREEN,prezzemolo in serra,2018,2018,4000
6462,ITE11,Massa-Carrara,HP_Q_EXT,produzione raccolta - quintali ,PARSNGREEN,prezzemolo in serra,2018,2018,178
6468,ITE12,Lucca,HP_Q_EXT,produzione raccolta - quintali ,PARSNGREEN,prezzemolo in serra,2018,2018,215
6474,ITE13,Pistoia,HP_Q_EXT,produzione raccolta - quintali ,PARSNGREEN,prezzemolo in serra,2018,2018,30
6480,ITE14,Firenze,HP_Q_EXT,produzione raccolta - quintali ,PARSNGREEN,prezzemolo in serra,2018,2018,54
6486,ITE16,Livorno,HP_Q_EXT,produzione raccolta - quintali ,PARSNGREEN,prezzemolo in serra,2018,2018,945
6492,ITE18,Arezzo,HP_Q_EXT,produzione raccolta - quintali ,PARSNGREEN,prezzemolo in serra,2018,2018,12
6504,ITE32,Ancona,HP_Q_EXT,produzione raccolta - quintali ,PARSNGREEN,prezzemolo in serra,2018,2018,2
6510,ITE33,Macerata,HP_Q_EXT,produzione raccolta - quintali ,PARSNGREEN,prezzemolo in serra,2018,2018,13
6516,ITE34,Ascoli Piceno,HP_Q_EXT,produzione raccolta - quintali ,PARSNGREEN,prezzemolo in serra,2018,2018,7
6528,ITE43,Roma,HP_Q_EXT,produzione raccolta - quintali ,PARSNGREEN,prezzemolo in serra,2018,2018,130
6534,ITE44,Latina,HP_Q_EXT,produzione raccolta - quintali ,PARSNGREEN,prezzemolo in serra,2018,2018,300
6540,ITE45,Frosinone,HP_Q_EXT,produzione raccolta - quintali ,PARSNGREEN,prezzemolo in serra,2018,2018,120
6555,ITF33,Napoli,HP_Q_EXT,produzione raccolta - quintali ,PARSNGREEN,prezzemolo in serra,2018,2018,195
6561,ITF35,Salerno,HP_Q_EXT,produzione raccolta - quintali ,PARSNGREEN,prezzemolo in serra,2018,2018,7500
6573,ITF45,Lecce,HP_Q_EXT,produzione raccolta - quintali ,PARSNGREEN,prezzemolo in serra,2018,2018,1235
6585,ITF63,Catanzaro,HP_Q_EXT,produzione raccolta - quintali ,PARSNGREEN,prezzemolo in serra,2018,2018,7
6597,ITG12,Palermo,HP_Q_EXT,produzione raccolta - quintali ,PARSNGREEN,prezzemolo in serra,2018,2018,80
6623,ITC11,Torino,HP_Q_EXT,produzione raccolta - quintali ,RADIOPEN,ravanello in piena aria,2018,2018,1332
6629,ITC16,Cuneo,HP_Q_EXT,produzione raccolta - quintali ,RADIOPEN,ravanello in piena aria,2018,2018,330
6641,ITC45,Milano,HP_Q_EXT,produzione raccolta - quintali ,RADIOPEN,ravanello in piena aria,2018,2018,195
6647,ITC46,Bergamo,HP_Q_EXT,produzione raccolta - quintali ,RADIOPEN,ravanello in piena aria,2018,2018,280
6653,ITC4B,Mantova,HP_Q_EXT,produzione raccolta - quintali ,RADIOPEN,ravanello in piena aria,2018,2018,2240
6662,ITD31,Verona,HP_Q_EXT,produzione raccolta - quintali ,RADIOPEN,ravanello in piena aria,2018,2018,141
6668,ITD32,Vicenza,HP_Q_EXT,produzione raccolta - quintali ,RADIOPEN,ravanello in piena aria,2018,2018,141
6680,ITD42,Udine,HP_Q_EXT,produzione raccolta - quintali ,RADIOPEN,ravanello in piena aria,2018,2018,148
6692,ITD58,Forlì-Cesena,HP_Q_EXT,produzione raccolta - quintali ,RADIOPEN,ravanello in piena aria,2018,2018,600
6698,ITD59,Rimini,HP_Q_EXT,produzione raccolta - quintali ,RADIOPEN,ravanello in piena aria,2018,2018,96
6716,ITE11,Massa-Carrara,HP_Q_EXT,produzione raccolta - quintali ,RADIOPEN,ravanello in piena aria,2018,2018,420
6722,ITE12,Lucca,HP_Q_EXT,produzione raccolta - quintali ,RADIOPEN,ravanello in piena aria,2018,2018,210
6728,ITE14,Firenze,HP_Q_EXT,produzione raccolta - quintali ,RADIOPEN,ravanello in piena aria,2018,2018,160
6734,ITE16,Livorno,HP_Q_EXT,produzione raccolta - quintali ,RADIOPEN,ravanello in piena aria,2018,2018,825
6740,ITE17,Pisa,HP_Q_EXT,produzione raccolta - quintali ,RADIOPEN,ravanello in piena aria,2018,2018,760
6746,ITE19,Siena,HP_Q_EXT,produzione raccolta - quintali ,RADIOPEN,ravanello in piena aria,2018,2018,3000
6758,ITE43,Roma,HP_Q_EXT,produzione raccolta - quintali ,RADIOPEN,ravanello in piena aria,2018,2018,220
6764,ITE44,Latina,HP_Q_EXT,produzione raccolta - quintali ,RADIOPEN,ravanello in piena aria,2018,2018,72500
6782,ITF35,Salerno,HP_Q_EXT,produzione raccolta - quintali ,RADIOPEN,ravanello in piena aria,2018,2018,2400
6794,ITF42,Bari,HP_Q_EXT,produzione raccolta - quintali ,RADIOPEN,ravanello in piena aria,2018,2018,980
6800,ITF44,Brindisi,HP_Q_EXT,produzione raccolta - quintali ,RADIOPEN,ravanello in piena aria,2018,2018,29000
6806,ITF45,Lecce,HP_Q_EXT,produzione raccolta - quintali ,RADIOPEN,ravanello in piena aria,2018,2018,2415
6818,ITG14,Agrigento,HP_Q_EXT,produzione raccolta - quintali ,RADIOPEN,ravanello in piena aria,2018,2018,2450
6824,ITG17,Catania,HP_Q_EXT,produzione raccolta - quintali ,RADIOPEN,ravanello in piena aria,2018,2018,120
6836,ITG25,Sassari,HP_Q_EXT,produzione raccolta - quintali ,RADIOPEN,ravanello in piena aria,2018,2018,2354
6842,ITG26,Nuoro,HP_Q_EXT,produzione raccolta - quintali ,RADIOPEN,ravanello in piena aria,2018,2018,725
6848,ITG27,Cagliari,HP_Q_EXT,produzione raccolta - quintali ,RADIOPEN,ravanello in piena aria,2018,2018,117
6854,ITG28,Oristano,HP_Q_EXT,produzione raccolta - quintali ,RADIOPEN,ravanello in piena aria,2018,2018,3461
6878,ITC11,Torino,HP_Q_EXT,produzione raccolta - quintali ,SPINNOPEN,spinacio in piena aria,2018,2018,1912
6884,ITC13,Biella,HP_Q_EXT,produzione raccolta - quintali ,SPINNOPEN,spinacio in piena aria,2018,2018,245
6890,ITC15,Novara,HP_Q_EXT,produzione raccolta - quintali ,SPINNOPEN,spinacio in piena aria,2018,2018,213
6896,ITC16,Cuneo,HP_Q_EXT,produzione raccolta - quintali ,SPINNOPEN,spinacio in piena aria,2018,2018,2300
6902,ITC17,Asti,HP_Q_EXT,produzione raccolta - quintali ,SPINNOPEN,spinacio in piena aria,2018,2018,1450
6908,ITC18,Alessandria,HP_Q_EXT,produzione raccolta - quintali ,SPINNOPEN,spinacio in piena aria,2018,2018,24901
6920,ITC32,Savona,HP_Q_EXT,produzione raccolta - quintali ,SPINNOPEN,spinacio in piena aria,2018,2018,520
6932,ITC45,Milano,HP_Q_EXT,produzione raccolta - quintali ,SPINNOPEN,spinacio in piena aria,2018,2018,6300
6938,ITC46,Bergamo,HP_Q_EXT,produzione raccolta - quintali ,SPINNOPEN,spinacio in piena aria,2018,2018,5420
6944,ITC47,Brescia,HP_Q_EXT,produzione raccolta - quintali ,SPINNOPEN,spinacio in piena aria,2018,2018,6750
6950,ITC48,Pavia,HP_Q_EXT,produzione raccolta - quintali ,SPINNOPEN,spinacio in piena aria,2018,2018,1500
6956,ITC49,Lodi,HP_Q_EXT,produzione raccolta - quintali ,SPINNOPEN,spinacio in piena aria,2018,2018,3000
6962,ITC4A,Cremona,HP_Q_EXT,produzione raccolta - quintali ,SPINNOPEN,spinacio in piena aria,2018,2018,850
6968,ITC4B,Mantova,HP_Q_EXT,produzione raccolta - quintali ,SPINNOPEN,spinacio in piena aria,2018,2018,5400
6986,ITD31,Verona,HP_Q_EXT,produzione raccolta - quintali ,SPINNOPEN,spinacio in piena aria,2018,2018,384
6992,ITD32,Vicenza,HP_Q_EXT,produzione raccolta - quintali ,SPINNOPEN,spinacio in piena aria,2018,2018,384
6995,ITD33,Belluno,HP_Q_EXT,produzione raccolta - quintali ,SPINNOPEN,spinacio in piena aria,2018,2018,870
7001,ITD34,Treviso,HP_Q_EXT,produzione raccolta - quintali ,SPINNOPEN,spinacio in piena aria,2018,2018,4290
7007,ITD35,Venezia,HP_Q_EXT,produzione raccolta - quintali ,SPINNOPEN,spinacio in piena aria,2018,2018,960
7013,ITD36,Padova,HP_Q_EXT,produzione raccolta - quintali ,SPINNOPEN,spinacio in piena aria,2018,2018,1150
7019,ITD37,Rovigo,HP_Q_EXT,produzione raccolta - quintali ,SPINNOPEN,spinacio in piena aria,2018,2018,3840
7031,ITD54,Modena,HP_Q_EXT,produzione raccolta - quintali ,SPINNOPEN,spinacio in piena aria,2018,2018,3900
7037,ITD55,Bologna,HP_Q_EXT,produzione raccolta - quintali ,SPINNOPEN,spinacio in piena aria,2018,2018,5000
7043,ITD56,Ferrara,HP_Q_EXT,produzione raccolta - quintali ,SPINNOPEN,spinacio in piena aria,2018,2018,88074
7049,ITD57,Ravenna,HP_Q_EXT,produzione raccolta - quintali ,SPINNOPEN,spinacio in piena aria,2018,2018,51300
7055,ITD58,Forlì-Cesena,HP_Q_EXT,produzione raccolta - quintali ,SPINNOPEN,spinacio in piena aria,2018,2018,122850
7061,ITD59,Rimini,HP_Q_EXT,produzione raccolta - quintali ,SPINNOPEN,spinacio in piena aria,2018,2018,10560
7077,ITE12,Lucca,HP_Q_EXT,produzione raccolta - quintali ,SPINNOPEN,spinacio in piena aria,2018,2018,1600
7081,ITE13,Pistoia,HP_Q_EXT,produzione raccolta - quintali ,SPINNOPEN,spinacio in piena aria,2018,2018,568
7087,ITE14,Firenze,HP_Q_EXT,produzione raccolta - quintali ,SPINNOPEN,spinacio in piena aria,2018,2018,320
7091,ITE15,Prato,HP_Q_EXT,produzione raccolta - quintali ,SPINNOPEN,spinacio in piena aria,2018,2018,700
7101,ITE17,Pisa,HP_Q_EXT,produzione raccolta - quintali ,SPINNOPEN,spinacio in piena aria,2018,2018,4500
7107,ITE18,Arezzo,HP_Q_EXT,produzione raccolta - quintali ,SPINNOPEN,spinacio in piena aria,2018,2018,1600
7127,ITE33,Macerata,HP_Q_EXT,produzione raccolta - quintali ,SPINNOPEN,spinacio in piena aria,2018,2018,37010
7135,ITE41,Viterbo,HP_Q_EXT,produzione raccolta - quintali ,SPINNOPEN,spinacio in piena aria,2018,2018,280
7145,ITE45,Frosinone,HP_Q_EXT,produzione raccolta - quintali ,SPINNOPEN,spinacio in piena aria,2018,2018,1500
7153,ITF11,L'Aquila,HP_Q_EXT,produzione raccolta - quintali ,SPINNOPEN,spinacio in piena aria,2018,2018,15000
7159,ITF12,Teramo,HP_Q_EXT,produzione raccolta - quintali ,SPINNOPEN,spinacio in piena aria,2018,2018,49680
7165,ITF13,Pescara,HP_Q_EXT,produzione raccolta - quintali ,SPINNOPEN,spinacio in piena aria,2018,2018,8207
7171,ITF14,Chieti,HP_Q_EXT,produzione raccolta - quintali ,SPINNOPEN,spinacio in piena aria,2018,2018,3650
7183,ITF21,Isernia,HP_Q_EXT,produzione raccolta - quintali ,SPINNOPEN,spinacio in piena aria,2018,2018,1700
