,ITTER107,Territorio,TIPO_DATO5,Tipo variabile,AGRI_MADRE,Tipo di coltivazione,TIME,Seleziona periodo,Value
55943,ITF1,Abruzzo,HP_Q_EXT,produzione raccolta - quintali ,CHAROPENFI,bietola da costa in piena aria,2018,2018,96605
56036,ITD4,Friuli-Venezia Giulia,HP_Q_EXT,produzione raccolta - quintali ,APPLE,mela,2018,2018,407935
56076,ITC4,Lombardia,HP_Q_EXT,produzione raccolta - quintali ,CUCUINGRE,cetriolo da mensa in serra,2018,2018,10876
56113,ITD4,Friuli-Venezia Giulia,HP_Q_EXT,produzione raccolta - quintali ,EGGINOPE,melanzana in piena aria,2018,2018,4720
56141,ITE4,Lazio,HP_Q_EXT,produzione raccolta - quintali ,OTHEETABLESGR,altri ortaggi in serra,2018,2018,202500
56170,ITG2,Sardegna,HP_Q_EXT,produzione raccolta - quintali ,EGGINOPE,melanzana in piena aria,2018,2018,51001
56194,ITC1,Piemonte,HP_Q_EXT,produzione raccolta - quintali ,REDRINOP,peperone in piena aria,2018,2018,61366
56247,ITG2,Sardegna,HP_Q_EXT,produzione raccolta - quintali ,FRESADBEAN,fava fresca in piena aria,2018,2018,92978
56265,ITG1,Sicilia,HP_Q_EXT,produzione raccolta - quintali ,RICE,riso,2018,2018,1433
56273,ITE4,Lazio,HP_Q_EXT,produzione raccolta - quintali ,STRAIEINO,fragola in piena aria,2018,2018,52885
56323,ITD3,Veneto,HP_Q_EXT,produzione raccolta - quintali ,VALEINGREE,valeriana in serra,2018,2018,26947
56337,ITE4,Lazio,HP_Q_EXT,produzione raccolta - quintali ,SPINNGREEN,spinacio in serra,2018,2018,940
56375,ITF1,Abruzzo,HP_Q_EXT,produzione raccolta - quintali ,GARLDSHALL,aglio e scalogno in piena aria,2018,2018,35112
56396,ITF4,Puglia,HP_Q_EXT,produzione raccolta - quintali ,ORANGE,arancia,2018,2018,1074240
56408,ITF6,Calabria,HP_Q_EXT,produzione raccolta - quintali ,GARLDSHALL,aglio e scalogno in piena aria,2018,2018,6653
56415,ITD3,Veneto,HP_Q_EXT,produzione raccolta - quintali ,EGGINOPE,melanzana in piena aria,2018,2018,18660
56488,ITE4,Lazio,HP_Q_EXT,produzione raccolta - quintali ,BEETREENHOU,bietola in serra,2018,2018,780
56523,ITF1,Abruzzo,HP_Q_EXT,produzione raccolta - quintali ,PEAR,pera,2018,2018,30350
56533,ITD3,Veneto,HP_Q_EXT,produzione raccolta - quintali ,ASPAINGREOPEN,asparago in piena aria,2018,2018,90455
56670,ITF4,Puglia,HP_Q_EXT,produzione raccolta - quintali ,PEAENFIEL,pisello in piena aria,2018,2018,56830
56711,ITF5,Basilicata,HP_Q_EXT,produzione raccolta - quintali ,ASPAINGREOPEN,asparago in piena aria,2018,2018,3875
56733,ITC4,Lombardia,HP_Q_EXT,produzione raccolta - quintali ,PEAENFIEL,pisello in piena aria,2018,2018,19826
56784,ITC1,Piemonte,HP_Q_EXT,produzione raccolta - quintali ,RICE,riso,2018,2018,7733797
56903,ITE3,Marche,HP_Q_EXT,produzione raccolta - quintali ,LETTNOPEN,lattuga in piena aria,2018,2018,60166
56914,ITF4,Puglia,HP_Q_EXT,produzione raccolta - quintali ,FRESNEYBEA,fagiolo e fagiolino in piena aria,2018,2018,74265
56946,ITG2,Sardegna,HP_Q_EXT,produzione raccolta - quintali ,BEAN,fagiolo ,2018,2018,3926
56951,ITC4,Lombardia,HP_Q_EXT,produzione raccolta - quintali ,FRESNEYBEA,fagiolo e fagiolino in piena aria,2018,2018,68300
56959,ITC2,Valle d'Aosta / Vallée d'Aoste,HP_Q_EXT,produzione raccolta - quintali ,PEAR,pera,2018,2018,2300
56975,ITE4,Lazio,HP_Q_EXT,produzione raccolta - quintali ,CHICNOPEN,radicchio o cicoria in piena aria,2018,2018,125230
56981,ITD5,Emilia-Romagna,HP_Q_EXT,produzione raccolta - quintali ,WATENINGR,cocomero in serra,2018,2018,5540
57001,ITD4,Friuli-Venezia Giulia,HP_Q_EXT,produzione raccolta - quintali ,CEREAOG,altri cereali,2018,2018,6191
57020,ITC4,Lombardia,HP_Q_EXT,produzione raccolta - quintali ,SORGH,sorgo,2018,2018,197980
57045,ITF4,Puglia,HP_Q_EXT,produzione raccolta - quintali ,SORGH,sorgo,2018,2018,3800
57057,ITD3,Veneto,HP_Q_EXT,produzione raccolta - quintali ,POTA,patata comune ,2018,2018,1274138
57065,ITF2,Molise,HP_Q_EXT,produzione raccolta - quintali ,BROAFIELD,fava da granella ,2018,2018,5665
57081,ITG1,Sicilia,HP_Q_EXT,produzione raccolta - quintali ,CUCUINGRE,cetriolo da mensa in serra,2018,2018,105020
57083,ITE1,Toscana,HP_Q_EXT,produzione raccolta - quintali ,CHAROPENFI,bietola da costa in piena aria,2018,2018,25698
57122,ITE1,Toscana,HP_Q_EXT,produzione raccolta - quintali ,LETTNGREEN,lattuga in serra,2018,2018,7286
57162,ITD5,Emilia-Romagna,HP_Q_EXT,produzione raccolta - quintali ,BEETS,barbabietola da zucchero,2018,2018,11599217
57192,ITD3,Veneto,HP_Q_EXT,produzione raccolta - quintali ,GROU,arachide,2018,2018,266
57208,ITE3,Marche,HP_Q_EXT,produzione raccolta - quintali ,BROCINOPEN,broccoletto di rapa in piena aria,2018,2018,10892
57330,ITE4,Lazio,HP_Q_EXT,produzione raccolta - quintali ,CARRGREENH,carota in serra,2018,2018,100700
57353,ITG1,Sicilia,HP_Q_EXT,produzione raccolta - quintali ,GLOBICHOKE,carciofo in piena aria,2018,2018,1596250
57382,ITF6,Calabria,HP_Q_EXT,produzione raccolta - quintali ,MAIZE,mais,2018,2018,191340
57435,ITE3,Marche,HP_Q_EXT,produzione raccolta - quintali ,CARRGREENH,carota in serra,2018,2018,16
57439,ITF3,Campania,HP_Q_EXT,produzione raccolta - quintali ,RAPE,colza,2018,2018,110
57443,ITE4,Lazio,HP_Q_EXT,produzione raccolta - quintali ,GARLDSHALL,aglio e scalogno in piena aria,2018,2018,6610
57469,ITG1,Sicilia,HP_Q_EXT,produzione raccolta - quintali ,LETTNGREEN,lattuga in serra,2018,2018,13428
57535,ITF1,Abruzzo,HP_Q_EXT,produzione raccolta - quintali ,SORGH,sorgo,2018,2018,35250
57541,ITF6,Calabria,HP_Q_EXT,produzione raccolta - quintali ,APRIC,albicocca,2018,2018,106485
57599,ITE1,Toscana,HP_Q_EXT,produzione raccolta - quintali ,BEETREENHOU,bietola in serra,2018,2018,1217
57639,ITC4,Lombardia,HP_Q_EXT,produzione raccolta - quintali ,PEAR,pera,2018,2018,186889
57650,ITE2,Umbria,HP_Q_EXT,produzione raccolta - quintali ,STRAIEINO,fragola in piena aria,2018,2018,1700
57788,ITE1,Toscana,HP_Q_EXT,produzione raccolta - quintali ,GLOBICHOKE,carciofo in piena aria,2018,2018,28626
57832,ITC3,Liguria,HP_Q_EXT,produzione raccolta - quintali ,BEAN,fagiolo ,2018,2018,900
57847,ITC1,Piemonte,HP_Q_EXT,produzione raccolta - quintali ,ENDINOPEN,indivia (riccia e scarola) in piena aria,2018,2018,15129
57871,ITF6,Calabria,HP_Q_EXT,produzione raccolta - quintali ,SWEEILING,basilico in serra,2018,2018,500
57915,ITE3,Marche,HP_Q_EXT,produzione raccolta - quintali ,ASPAINGREOPEN,asparago in piena aria,2018,2018,1522
57919,ITF3,Campania,HP_Q_EXT,produzione raccolta - quintali ,ALMO,mandorla,2018,2018,200
57929,ITD4,Friuli-Venezia Giulia,HP_Q_EXT,produzione raccolta - quintali ,BEETS,barbabietola da zucchero,2018,2018,137850
57953,ITE3,Marche,HP_Q_EXT,produzione raccolta - quintali ,CHERR,ciliegia,2018,2018,2869
57984,ITF3,Campania,HP_Q_EXT,produzione raccolta - quintali ,BEANREENHOU,fagiolino in serra,2018,2018,34807
58021,ITE1,Toscana,HP_Q_EXT,produzione raccolta - quintali ,GARLDSHALL,aglio e scalogno in piena aria,2018,2018,8318
58070,ITE4,Lazio,HP_Q_EXT,produzione raccolta - quintali ,CHAROPENFI,bietola da costa in piena aria,2018,2018,53600
58091,ITD4,Friuli-Venezia Giulia,HP_Q_EXT,produzione raccolta - quintali ,BEETANDLEA,barbabietola da orto,2018,2018,964
58093,ITF5,Basilicata,HP_Q_EXT,produzione raccolta - quintali ,BEANREENHOU,fagiolino in serra,2018,2018,270
58112,ITG2,Sardegna,HP_Q_EXT,produzione raccolta - quintali ,BEETANDLEA,barbabietola da orto,2018,2018,23905
58189,ITD5,Emilia-Romagna,HP_Q_EXT,produzione raccolta - quintali ,FRESNEYBEA,fagiolo e fagiolino in piena aria,2018,2018,380538
58234,ITF1,Abruzzo,HP_Q_EXT,produzione raccolta - quintali ,PEAENFIEL,pisello in piena aria,2018,2018,39031
58236,ITF3,Campania,HP_Q_EXT,produzione raccolta - quintali ,RADIINGREE,ravanello in serra,2018,2018,57053
58309,ITC4,Lombardia,HP_Q_EXT,produzione raccolta - quintali ,CEREAOG,altri cereali,2018,2018,18270
58324,ITD4,Friuli-Venezia Giulia,HP_Q_EXT,produzione raccolta - quintali ,FRESNEYBEA,fagiolo e fagiolino in piena aria,2018,2018,9190
58335,ITD3,Veneto,HP_Q_EXT,produzione raccolta - quintali ,CHERR,ciliegia,2018,2018,116570
58399,ITF4,Puglia,HP_Q_EXT,produzione raccolta - quintali ,BEAN,fagiolo ,2018,2018,6885
58401,ITF4,Puglia,HP_Q_EXT,produzione raccolta - quintali ,CEREAOG,altri cereali,2018,2018,120450
58403,ITC3,Liguria,HP_Q_EXT,produzione raccolta - quintali ,BEETANDLEA,barbabietola da orto,2018,2018,250
58413,ITF3,Campania,HP_Q_EXT,produzione raccolta - quintali ,STRAIEING,fragola in serra,2018,2018,388525
58420,ITD3,Veneto,HP_Q_EXT,produzione raccolta - quintali ,APPLE,mela,2018,2018,2914690
58428,ITE4,Lazio,HP_Q_EXT,produzione raccolta - quintali ,GLOBICHOKE,carciofo in piena aria,2018,2018,207300
58446,ITG1,Sicilia,HP_Q_EXT,produzione raccolta - quintali ,CHICNOPEN,radicchio o cicoria in piena aria,2018,2018,6850
58470,ITC1,Piemonte,HP_Q_EXT,produzione raccolta - quintali ,REDINGREE,bieta da orto in serra,2018,2018,4208
58546,ITG1,Sicilia,HP_Q_EXT,produzione raccolta - quintali ,APRIC,albicocca,2018,2018,117064
58564,ITG2,Sardegna,HP_Q_EXT,produzione raccolta - quintali ,CLEMENTINE,clementine,2018,2018,73155
58570,ITE3,Marche,HP_Q_EXT,produzione raccolta - quintali ,POTA,patata comune ,2018,2018,27610
58585,ITC1,Piemonte,HP_Q_EXT,produzione raccolta - quintali ,HAZEL,nocciola,2018,2018,364776
58591,ITG2,Sardegna,HP_Q_EXT,produzione raccolta - quintali ,REDRINOP,peperone in piena aria,2018,2018,84050
58601,ITD4,Friuli-Venezia Giulia,HP_Q_EXT,produzione raccolta - quintali ,REDRINOP,peperone in piena aria,2018,2018,3121
58665,ITE4,Lazio,HP_Q_EXT,produzione raccolta - quintali ,CUCUINGRE,cetriolo da mensa in serra,2018,2018,24050
58728,ITE3,Marche,HP_Q_EXT,produzione raccolta - quintali ,EGGINOPE,melanzana in piena aria,2018,2018,11051
58736,ITD5,Emilia-Romagna,HP_Q_EXT,produzione raccolta - quintali ,PEAR,pera,2018,2018,4811323
58868,ITF6,Calabria,HP_Q_EXT,produzione raccolta - quintali ,PEAPROT,pisello proteico ,2018,2018,2034
58962,ITF3,Campania,HP_Q_EXT,produzione raccolta - quintali ,PARSNGROPEN,prezzemolo in piena aria,2018,2018,7280
59122,ITG1,Sicilia,HP_Q_EXT,produzione raccolta - quintali ,BEETREENHOU,bietola in serra,2018,2018,522
59156,ITD3,Veneto,HP_Q_EXT,produzione raccolta - quintali ,LETTNOPEN,lattuga in piena aria,2018,2018,89620
59181,ITF1,Abruzzo,HP_Q_EXT,produzione raccolta - quintali ,FRESNEYBEA,fagiolo e fagiolino in piena aria,2018,2018,49184
59214,ITF6,Calabria,HP_Q_EXT,produzione raccolta - quintali ,BEETREENHOU,bietola in serra,2018,2018,400
59291,ITE2,Umbria,HP_Q_EXT,produzione raccolta - quintali ,ENDINOPEN,indivia (riccia e scarola) in piena aria,2018,2018,1420
59314,ITC3,Liguria,HP_Q_EXT,produzione raccolta - quintali ,REDRINOP,peperone in piena aria,2018,2018,1260
59316,ITD5,Emilia-Romagna,HP_Q_EXT,produzione raccolta - quintali ,PEAENFIEL,pisello in piena aria,2018,2018,343295
59349,ITG1,Sicilia,HP_Q_EXT,produzione raccolta - quintali ,CHAROPENFI,bietola da costa in piena aria,2018,2018,8645
59384,ITE1,Toscana,HP_Q_EXT,produzione raccolta - quintali ,CUCUINGRE,cetriolo da mensa in serra,2018,2018,2272
59485,ITF4,Puglia,HP_Q_EXT,produzione raccolta - quintali ,BEETANDLEA,barbabietola da orto,2018,2018,5508
59494,ITC3,Liguria,HP_Q_EXT,produzione raccolta - quintali ,CLEMENTINE,clementine,2018,2018,250
59520,ITF6,Calabria,HP_Q_EXT,produzione raccolta - quintali ,CHICNOPEN,radicchio o cicoria in piena aria,2018,2018,5503
59615,ITF3,Campania,HP_Q_EXT,produzione raccolta - quintali ,FENNOPENF,finocchio in piena aria,2018,2018,593437
59625,ITE1,Toscana,HP_Q_EXT,produzione raccolta - quintali ,CARRGREENH,carota in serra,2018,2018,850
59627,ITE4,Lazio,HP_Q_EXT,produzione raccolta - quintali ,LETTNGREEN,lattuga in serra,2018,2018,490300
59637,ITD5,Emilia-Romagna,HP_Q_EXT,produzione raccolta - quintali ,SORGH,sorgo,2018,2018,2069318
59727,ITC3,Liguria,HP_Q_EXT,produzione raccolta - quintali ,CEREAOG,altri cereali,2018,2018,400
59746,ITC1,Piemonte,HP_Q_EXT,produzione raccolta - quintali ,OTHEETABLESGR,altri ortaggi in serra,2018,2018,443
59794,ITG1,Sicilia,HP_Q_EXT,produzione raccolta - quintali ,GARLDSHALL,aglio e scalogno in piena aria,2018,2018,15750
59798,ITF4,Puglia,HP_Q_EXT,produzione raccolta - quintali ,CLEMENTINE,clementine,2018,2018,1458400
59803,ITC1,Piemonte,HP_Q_EXT,produzione raccolta - quintali ,STRAIEINO,fragola in piena aria,2018,2018,23158
59849,ITE3,Marche,HP_Q_EXT,produzione raccolta - quintali ,APPLE,mela,2018,2018,36488
59892,ITC4,Lombardia,HP_Q_EXT,produzione raccolta - quintali ,BEETS,barbabietola da zucchero,2018,2018,1256093
59957,ITC1,Piemonte,HP_Q_EXT,produzione raccolta - quintali ,SPINNGREEN,spinacio in serra,2018,2018,4634
59971,ITF5,Basilicata,HP_Q_EXT,produzione raccolta - quintali ,FENNOPENF,finocchio in piena aria,2018,2018,206945
60021,ITD3,Veneto,HP_Q_EXT,produzione raccolta - quintali ,CARRGREENH,carota in serra,2018,2018,2908
60074,ITD4,Friuli-Venezia Giulia,HP_Q_EXT,produzione raccolta - quintali ,SUNFLO,girasole,2018,2018,245217
60094,ITE3,Marche,HP_Q_EXT,produzione raccolta - quintali ,FRESADBEAN,fava fresca in piena aria,2018,2018,5984
60109,ITE1,Toscana,HP_Q_EXT,produzione raccolta - quintali ,ASPAINGREOPEN,asparago in piena aria,2018,2018,7807
60122,ITC3,Liguria,HP_Q_EXT,produzione raccolta - quintali ,SWEEILING,basilico in serra,2018,2018,6295
60135,ITF6,Calabria,HP_Q_EXT,produzione raccolta - quintali ,CHERR,ciliegia,2018,2018,35905
60158,ITF6,Calabria,HP_Q_EXT,produzione raccolta - quintali ,APPLE,mela,2018,2018,88313
60440,ITF6,Calabria,HP_Q_EXT,produzione raccolta - quintali ,BROCINOPEN,broccoletto di rapa in piena aria,2018,2018,96525
60536,ITE1,Toscana,HP_Q_EXT,produzione raccolta - quintali ,GROU,arachide,2018,2018,73
60579,ITG2,Sardegna,HP_Q_EXT,produzione raccolta - quintali ,APRIC,albicocca,2018,2018,12950
60593,ITG2,Sardegna,HP_Q_EXT,produzione raccolta - quintali ,CELEGREENH,sedano in serra,2018,2018,15969
60619,ITF3,Campania,HP_Q_EXT,produzione raccolta - quintali ,STRAIEINO,fragola in piena aria,2018,2018,400
60644,ITG1,Sicilia,HP_Q_EXT,produzione raccolta - quintali ,CHERR,ciliegia,2018,2018,29217
60699,ITE4,Lazio,HP_Q_EXT,produzione raccolta - quintali ,MANDAR,mandarino,2018,2018,680
60725,ITF4,Puglia,HP_Q_EXT,produzione raccolta - quintali ,PEAPROT,pisello proteico ,2018,2018,7750
60742,ITE2,Umbria,HP_Q_EXT,produzione raccolta - quintali ,HAZEL,nocciola,2018,2018,2988
60752,ITE3,Marche,HP_Q_EXT,produzione raccolta - quintali ,EARLATOES,patata primaticcia ,2018,2018,520
60765,ITF4,Puglia,HP_Q_EXT,produzione raccolta - quintali ,REDRINOP,peperone in piena aria,2018,2018,529185
60789,ITC4,Lombardia,HP_Q_EXT,produzione raccolta - quintali ,REDRINOP,peperone in piena aria,2018,2018,13280
60802,ITC1,Piemonte,HP_Q_EXT,produzione raccolta - quintali ,WATENINGR,cocomero in serra,2018,2018,185
60808,ITG1,Sicilia,HP_Q_EXT,produzione raccolta - quintali ,APPLE,mela,2018,2018,124964
60832,ITF3,Campania,HP_Q_EXT,produzione raccolta - quintali ,ENDINOPEN,indivia (riccia e scarola) in piena aria,2018,2018,287772
60834,ITF3,Campania,HP_Q_EXT,produzione raccolta - quintali ,SPINNGREEN,spinacio in serra,2018,2018,95650
60848,ITE1,Toscana,HP_Q_EXT,produzione raccolta - quintali ,POTA,patata comune ,2018,2018,182301
60859,ITF3,Campania,HP_Q_EXT,produzione raccolta - quintali ,OTHEETABLESGR,altri ortaggi in serra,2018,2018,1205604
60887,ITG2,Sardegna,HP_Q_EXT,produzione raccolta - quintali ,CHICNOPEN,radicchio o cicoria in piena aria,2018,2018,35248
60889,ITC1,Piemonte,HP_Q_EXT,produzione raccolta - quintali ,VALEINGREE,valeriana in serra,2018,2018,1048
60895,ITF6,Calabria,HP_Q_EXT,produzione raccolta - quintali ,LETTNOPEN,lattuga in piena aria,2018,2018,120259
60901,ITF5,Basilicata,HP_Q_EXT,produzione raccolta - quintali ,ENDINOPEN,indivia (riccia e scarola) in piena aria,2018,2018,90106
60909,ITE4,Lazio,HP_Q_EXT,produzione raccolta - quintali ,LEMON,limone,2018,2018,5040
60921,ITE1,Toscana,HP_Q_EXT,produzione raccolta - quintali ,EGGINOPE,melanzana in piena aria,2018,2018,9423
60993,ITE4,Lazio,HP_Q_EXT,produzione raccolta - quintali ,CHERR,ciliegia,2018,2018,24240
61010,ITG2,Sardegna,HP_Q_EXT,produzione raccolta - quintali ,SWEEILING,basilico in serra,2018,2018,942
61068,ITD3,Veneto,HP_Q_EXT,produzione raccolta - quintali ,RAPE,colza,2018,2018,103415
61112,ITG1,Sicilia,HP_Q_EXT,produzione raccolta - quintali ,ORANGE,arancia,2018,2018,9511450
61120,ITF5,Basilicata,HP_Q_EXT,produzione raccolta - quintali ,RAPE,colza,2018,2018,5655
61162,ITE4,Lazio,HP_Q_EXT,produzione raccolta - quintali ,ASPAINGREOPEN,asparago in piena aria,2018,2018,37462
61227,ITF1,Abruzzo,HP_Q_EXT,produzione raccolta - quintali ,REDRINOP,peperone in piena aria,2018,2018,113383
61331,ITE2,Umbria,HP_Q_EXT,produzione raccolta - quintali ,BROAFIELD,fava da granella ,2018,2018,43800
61335,ITE4,Lazio,HP_Q_EXT,produzione raccolta - quintali ,BROCINOPEN,broccoletto di rapa in piena aria,2018,2018,100100
61341,ITG1,Sicilia,HP_Q_EXT,produzione raccolta - quintali ,EGGINOPE,melanzana in piena aria,2018,2018,359890
61363,ITD5,Emilia-Romagna,HP_Q_EXT,produzione raccolta - quintali ,BEAN,fagiolo ,2018,2018,4252
61373,ITF6,Calabria,HP_Q_EXT,produzione raccolta - quintali ,CUCUINGRE,cetriolo da mensa in serra,2018,2018,6682
61420,ITC3,Liguria,HP_Q_EXT,produzione raccolta - quintali ,GARLDSHALL,aglio e scalogno in piena aria,2018,2018,900
61441,ITG2,Sardegna,HP_Q_EXT,produzione raccolta - quintali ,MAIZE,mais,2018,2018,115653
61454,ITG1,Sicilia,HP_Q_EXT,produzione raccolta - quintali ,LETTNOPEN,lattuga in piena aria,2018,2018,421375
61484,ITC3,Liguria,HP_Q_EXT,produzione raccolta - quintali ,CELEGREENH,sedano in serra,2018,2018,90
61524,ITF1,Abruzzo,HP_Q_EXT,produzione raccolta - quintali ,CEREAOG,altri cereali,2018,2018,7500
61580,ITD4,Friuli-Venezia Giulia,HP_Q_EXT,produzione raccolta - quintali ,MAIZE,mais,2018,2018,5642370
61584,ITE3,Marche,HP_Q_EXT,produzione raccolta - quintali ,FENNOPENF,finocchio in piena aria,2018,2018,45432
61588,ITE4,Lazio,HP_Q_EXT,produzione raccolta - quintali ,POTA,patata comune ,2018,2018,589400
61643,ITF6,Calabria,HP_Q_EXT,produzione raccolta - quintali ,CARRGREENH,carota in serra,2018,2018,300
61708,ITE1,Toscana,HP_Q_EXT,produzione raccolta - quintali ,LEMON,limone,2018,2018,874
61723,ITD3,Veneto,HP_Q_EXT,produzione raccolta - quintali ,BEANREENHOU,fagiolino in serra,2018,2018,4362
61734,ITC3,Liguria,HP_Q_EXT,produzione raccolta - quintali ,CHICNOPEN,radicchio o cicoria in piena aria,2018,2018,611
61789,ITC1,Piemonte,HP_Q_EXT,produzione raccolta - quintali ,ASPAINGRE,asparago in serra,2018,2018,381
61942,ITE1,Toscana,HP_Q_EXT,produzione raccolta - quintali ,CHERR,ciliegia,2018,2018,9951
61944,ITE3,Marche,HP_Q_EXT,produzione raccolta - quintali ,RADIINGREE,ravanello in serra,2018,2018,8
61982,ITE1,Toscana,HP_Q_EXT,produzione raccolta - quintali ,BROCINOPEN,broccoletto di rapa in piena aria,2018,2018,16031
61990,ITG2,Sardegna,HP_Q_EXT,produzione raccolta - quintali ,PEAPROT,pisello proteico ,2018,2018,2470
62001,ITE1,Toscana,HP_Q_EXT,produzione raccolta - quintali ,LETTNOPEN,lattuga in piena aria,2018,2018,15120
62029,ITD4,Friuli-Venezia Giulia,HP_Q_EXT,produzione raccolta - quintali ,PEAPROT,pisello proteico ,2018,2018,22287
62035,ITF5,Basilicata,HP_Q_EXT,produzione raccolta - quintali ,STRAIEING,fragola in serra,2018,2018,121650
62046,ITC4,Lombardia,HP_Q_EXT,produzione raccolta - quintali ,CELEGREENH,sedano in serra,2018,2018,1984
62076,ITF5,Basilicata,HP_Q_EXT,produzione raccolta - quintali ,ALMO,mandorla,2018,2018,4115
62127,ITD3,Veneto,HP_Q_EXT,produzione raccolta - quintali ,FRESADBEAN,fava fresca in piena aria,2018,2018,35
62129,ITF2,Molise,HP_Q_EXT,produzione raccolta - quintali ,PEAENFIEL,pisello in piena aria,2018,2018,4500
62133,ITE1,Toscana,HP_Q_EXT,produzione raccolta - quintali ,APPLE,mela,2018,2018,228382
62182,ITC4,Lombardia,HP_Q_EXT,produzione raccolta - quintali ,BEAN,fagiolo ,2018,2018,17343
62206,ITD5,Emilia-Romagna,HP_Q_EXT,produzione raccolta - quintali ,BEETANDLEA,barbabietola da orto,2018,2018,88074
62234,ITF6,Calabria,HP_Q_EXT,produzione raccolta - quintali ,LETTNGREEN,lattuga in serra,2018,2018,19742
62259,ITC3,Liguria,HP_Q_EXT,produzione raccolta - quintali ,MAIZE,mais,2018,2018,5550
62281,ITF4,Puglia,HP_Q_EXT,produzione raccolta - quintali ,SUNFLO,girasole,2018,2018,37165
62325,ITF2,Molise,HP_Q_EXT,produzione raccolta - quintali ,SORGH,sorgo,2018,2018,10000
62339,ITG1,Sicilia,HP_Q_EXT,produzione raccolta - quintali ,ASPAINGREOPEN,asparago in piena aria,2018,2018,450
62381,ITF6,Calabria,HP_Q_EXT,produzione raccolta - quintali ,POTA,patata comune ,2018,2018,1155739
62445,ITC4,Lombardia,HP_Q_EXT,produzione raccolta - quintali ,SUNFLO,girasole,2018,2018,65815
62447,ITD3,Veneto,HP_Q_EXT,produzione raccolta - quintali ,PARSNGROPEN,prezzemolo in piena aria,2018,2018,320
62512,ITF4,Puglia,HP_Q_EXT,produzione raccolta - quintali ,SWEEATOES,batata o patata dolce ,2018,2018,13385
62554,ITE4,Lazio,HP_Q_EXT,produzione raccolta - quintali ,ORANGE,arancia,2018,2018,11680
62606,ITF2,Molise,HP_Q_EXT,produzione raccolta - quintali ,FRESNEYBEA,fagiolo e fagiolino in piena aria,2018,2018,790
62708,ITF6,Calabria,HP_Q_EXT,produzione raccolta - quintali ,CHAROPENFI,bietola da costa in piena aria,2018,2018,10750
62792,ITE3,Marche,HP_Q_EXT,produzione raccolta - quintali ,PARSNGROPEN,prezzemolo in piena aria,2018,2018,1710
62816,ITE4,Lazio,HP_Q_EXT,produzione raccolta - quintali ,EGGINOPE,melanzana in piena aria,2018,2018,110780
62880,ITE4,Lazio,HP_Q_EXT,produzione raccolta - quintali ,APPLE,mela,2018,2018,64000
62918,ITF4,Puglia,HP_Q_EXT,produzione raccolta - quintali ,MAIZE,mais,2018,2018,63720
62920,ITF6,Calabria,HP_Q_EXT,produzione raccolta - quintali ,GLOBICHOKE,carciofo in piena aria,2018,2018,28440
62949,ITC4,Lombardia,HP_Q_EXT,produzione raccolta - quintali ,BEETANDLEA,barbabietola da orto,2018,2018,1484
62964,ITF2,Molise,HP_Q_EXT,produzione raccolta - quintali ,PEAR,pera,2018,2018,17500
63021,ITG1,Sicilia,HP_Q_EXT,produzione raccolta - quintali ,MANDAR,mandarino,2018,2018,593620
63023,ITG1,Sicilia,HP_Q_EXT,produzione raccolta - quintali ,LEMON,limone,2018,2018,3264010
63028,ITG1,Sicilia,HP_Q_EXT,produzione raccolta - quintali ,POTA,patata comune ,2018,2018,367000
63117,ITD5,Emilia-Romagna,HP_Q_EXT,produzione raccolta - quintali ,CEREAOG,altri cereali,2018,2018,74095
63119,ITE3,Marche,HP_Q_EXT,produzione raccolta - quintali ,RAPE,colza,2018,2018,9310
63154,ITF6,Calabria,HP_Q_EXT,produzione raccolta - quintali ,MANDAR,mandarino,2018,2018,401280
63166,ITE3,Marche,HP_Q_EXT,produzione raccolta - quintali ,BEANREENHOU,fagiolino in serra,2018,2018,146
63204,ITF1,Abruzzo,HP_Q_EXT,produzione raccolta - quintali ,BEAN,fagiolo ,2018,2018,5239
63232,ITF6,Calabria,HP_Q_EXT,produzione raccolta - quintali ,LEMON,limone,2018,2018,176306
63292,ITE1,Toscana,HP_Q_EXT,produzione raccolta - quintali ,ORANGE,arancia,2018,2018,335
63295,ITG1,Sicilia,HP_Q_EXT,produzione raccolta - quintali ,BROCINOPEN,broccoletto di rapa in piena aria,2018,2018,5400
63316,ITC3,Liguria,HP_Q_EXT,produzione raccolta - quintali ,APRIC,albicocca,2018,2018,8250
63437,ITD3,Veneto,HP_Q_EXT,produzione raccolta - quintali ,FLAX,lino,2018,2018,156
63469,ITD3,Veneto,HP_Q_EXT,produzione raccolta - quintali ,FENNOPENF,finocchio in piena aria,2018,2018,5350
63506,ITE4,Lazio,HP_Q_EXT,produzione raccolta - quintali ,LETTNOPEN,lattuga in piena aria,2018,2018,153060
63512,ITC1,Piemonte,HP_Q_EXT,produzione raccolta - quintali ,BROAFIELD,fava da granella ,2018,2018,16765
63553,ITD5,Emilia-Romagna,HP_Q_EXT,produzione raccolta - quintali ,REDRINOP,peperone in piena aria,2018,2018,9550
